Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
574,"Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,29,0.533333333333,0.2(0.866666666667),AB(All)
575,"Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
576,"Energy,Spectral Spread",2,2,0,0.0(0.888888888889),GP-DP(All)
577,"Energy,Spectral Spread,Chroma Deviation",3,3,0,0.0(0.888888888889),GP-DP(All)
578,"Energy,Spectral Spread,Chroma Vector",3,14,0.65,0.4(0.9),GP-DP(All)
579,"Energy,Spectral Spread,Chroma Vector,Chroma Deviation",4,15,0.681238615665,0.444444444444(0.918032786885),GP-DP(All)
580,"Energy,Spectral Spread,MFCCs",3,15,0,0.0(0.888888888889),GP-DP(All)
581,"Energy,Spectral Spread,MFCCs,Chroma Deviation",4,16,0,0.0(0.888888888889),GP-DP(All)
582,"Energy,Spectral Spread,MFCCs,Chroma Vector",4,27,0.65,0.4(0.9),GP-DP(All)
583,"Energy,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",5,28,0.681238615665,0.444444444444(0.918032786885),GP-DP(All)
584,"Energy,Spectral Spread,Spectral Rolloff",3,3,0,0.0(0.888888888889),GP-DP(All)
585,"Energy,Spectral Spread,Spectral Rolloff,Chroma Deviation",4,4,0,0.0(0.888888888889),GP-DP(All)
586,"Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",4,15,0.62249614792,0.363636363636(0.881355932203),GP-DP(All)
587,"Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,16,0.65,0.4(0.9),GP-DP(All)
588,"Energy,Spectral Spread,Spectral Rolloff,MFCCs",4,16,0,0.0(0.888888888889),GP-DP(All)
589,"Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",5,17,0.533333333333,0.2(0.866666666667),AB(All)
590,"Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",5,28,0.65,0.4(0.9),GP-DP(All)
591,"Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.730354391371,0.545454545455(0.915254237288),AB(All)
592,"Energy,Spectral Spread,Spectral Flux",3,3,0.533333333333,0.2(0.866666666667),AB(All)
593,"Energy,Spectral Spread,Spectral Flux,Chroma Deviation",4,4,0.533333333333,0.2(0.866666666667),KNN(All)
594,"Energy,Spectral Spread,Spectral Flux,Chroma Vector",4,15,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
595,"Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",5,16,0.597701149425,0.333333333333(0.862068965517),AB(All)
596,"Energy,Spectral Spread,Spectral Flux,MFCCs",4,16,0,0.0(0.888888888889),GP-DP(All)
597,"Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",5,17,0.533333333333,0.2(0.866666666667),KNN(All)
598,"Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",5,28,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
599,"Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
600,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",4,4,0.497126436782,0.166666666667(0.827586206897),AB(All)
601,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,5,0.553734061931,0.222222222222(0.885245901639),KNN(All)
602,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",5,16,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
603,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
604,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",5,17,0.497126436782,0.166666666667(0.827586206897),AB(All)
605,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,18,0.553734061931,0.222222222222(0.885245901639),KNN(All)
606,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,29,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
607,"Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
608,"Energy,Spectral Spread,Spectral Entropy",3,3,0,0.0(0.888888888889),GP-DP(All)
609,"Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",4,4,0.43287037037,0.125(0.740740740741),AB(All)
610,"Energy,Spectral Spread,Spectral Entropy,Chroma Vector",4,15,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
611,"Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",5,16,0.576612903226,0.25(0.903225806452),Linear SVM(All)
612,"Energy,Spectral Spread,Spectral Entropy,MFCCs",4,16,0.574898785425,0.307692307692(0.842105263158),AB(All)
613,"Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",5,17,0.597701149425,0.333333333333(0.862068965517),AB(All)
614,"Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",5,28,0.62249614792,0.363636363636(0.881355932203),AB(All)
615,"Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
616,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",4,4,0.480431848853,0.153846153846(0.80701754386),AB(All)
617,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,5,0.514637904468,0.181818181818(0.847457627119),AB(All)
618,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,16,0.65,0.4(0.9),GP-DP(All)
619,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,17,0.65,0.4(0.9),GP-DP(All)
620,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",5,17,0.533333333333,0.2(0.866666666667),AB(All)
621,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,18,0.553734061931,0.222222222222(0.885245901639),AB(All)
622,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,29,0.597701149425,0.333333333333(0.862068965517),AB(All)
623,"Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.730354391371,0.545454545455(0.915254237288),AB(All)
624,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux",4,4,0.553734061931,0.222222222222(0.885245901639),KNN(All)
625,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",5,5,0.533333333333,0.2(0.866666666667),KNN(All)
626,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",5,16,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
627,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
628,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",5,17,0.553734061931,0.222222222222(0.885245901639),KNN(All)
629,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,18,0.533333333333,0.2(0.866666666667),KNN(All)
630,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,29,0.62249614792,0.363636363636(0.881355932203),AB(All)
631,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
632,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,5,0.576612903226,0.25(0.903225806452),KNN(All)
633,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,6,0.553734061931,0.222222222222(0.885245901639),KNN(All)
634,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
635,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,18,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
636,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",6,18,0.576612903226,0.25(0.903225806452),KNN(All)
637,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,19,0.62249614792,0.363636363636(0.881355932203),AB(All)
638,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
639,"Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,31,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
640,"Energy,Spectral Centroid",2,2,0.464285714286,0.142857142857(0.785714285714),AB(All)
641,"Energy,Spectral Centroid,Chroma Deviation",3,3,0.533333333333,0.266666666667(0.8),AB(All)
642,"Energy,Spectral Centroid,Chroma Vector",3,14,0.65,0.4(0.9),GP-DP(All)
643,"Energy,Spectral Centroid,Chroma Vector,Chroma Deviation",4,15,0.65,0.4(0.9),GP-DP(All)
644,"Energy,Spectral Centroid,MFCCs",3,15,0.497126436782,0.166666666667(0.827586206897),AB(All)
645,"Energy,Spectral Centroid,MFCCs,Chroma Deviation",4,16,0.533333333333,0.2(0.866666666667),AB(All)
646,"Energy,Spectral Centroid,MFCCs,Chroma Vector",4,27,0.65,0.4(0.9),GP-DP(All)
647,"Energy,Spectral Centroid,MFCCs,Chroma Vector,Chroma Deviation",5,28,0.65,0.4(0.9),GP-DP(All)
648,"Energy,Spectral Centroid,Spectral Rolloff",3,3,0,0.0(0.888888888889),GP-DP(All)
649,"Energy,Spectral Centroid,Spectral Rolloff,Chroma Deviation",4,4,0,0.0(0.888888888889),GP-DP(All)
650,"Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector",4,15,0.65,0.4(0.9),GP-DP(All)
651,"Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,16,0.65,0.4(0.9),GP-DP(All)
652,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs",4,16,0.533333333333,0.2(0.866666666667),AB(All)
653,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Deviation",5,17,0.553734061931,0.222222222222(0.885245901639),KNN(All)
654,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector",5,28,0.65,0.4(0.9),GP-DP(All)
655,"Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.65,0.4(0.9),GP-DP(All)
656,"Energy,Spectral Centroid,Spectral Flux",3,3,0.464285714286,0.142857142857(0.785714285714),AB(All)
657,"Energy,Spectral Centroid,Spectral Flux,Chroma Deviation",4,4,0.448484848485,0.133333333333(0.763636363636),AB(All)
658,"Energy,Spectral Centroid,Spectral Flux,Chroma Vector",4,15,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
659,"Energy,Spectral Centroid,Spectral Flux,Chroma Vector,Chroma Deviation",5,16,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
660,"Energy,Spectral Centroid,Spectral Flux,MFCCs",4,16,0.464285714286,0.142857142857(0.785714285714),AB(All)
661,"Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Deviation",5,17,0.533333333333,0.2(0.866666666667),AB(All)
662,"Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector",5,28,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
663,"Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
664,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff",4,4,0,0.0(0.888888888889),GP-DP(All)
665,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,5,0,0.0(0.888888888889),GP-DP(All)
666,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector",5,16,0.574898785425,0.307692307692(0.842105263158),AB(All)
667,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
668,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs",5,17,0.497126436782,0.166666666667(0.827586206897),AB(All)
669,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,18,0.533333333333,0.2(0.866666666667),AB(All)
670,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,29,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
671,"Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
672,"Energy,Spectral Centroid,Spectral Entropy",3,3,0.497126436782,0.166666666667(0.827586206897),AB(All)
673,"Energy,Spectral Centroid,Spectral Entropy,Chroma Deviation",4,4,0.43287037037,0.125(0.740740740741),AB(All)
674,"Energy,Spectral Centroid,Spectral Entropy,Chroma Vector",4,15,0,0.0(0.870967741935),GP-DP(All)
675,"Energy,Spectral Centroid,Spectral Entropy,Chroma Vector,Chroma Deviation",5,16,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
676,"Energy,Spectral Centroid,Spectral Entropy,MFCCs",4,16,0.597701149425,0.333333333333(0.862068965517),AB(All)
677,"Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Deviation",5,17,0.533333333333,0.2(0.866666666667),AB(All)
678,"Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector",5,28,0.681238615665,0.444444444444(0.918032786885),AB(All)
679,"Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.65,0.4(0.9),AB(All)
680,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff",4,4,0.497126436782,0.166666666667(0.827586206897),AB(All)
681,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,5,0.464285714286,0.142857142857(0.785714285714),AB(All)
682,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,16,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
683,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,17,0.576612903226,0.25(0.903225806452),Linear SVM(All)
684,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs",5,17,0.514637904468,0.181818181818(0.847457627119),AB(All)
685,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,18,0.553734061931,0.222222222222(0.885245901639),AB(All)
686,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,29,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
687,"Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
688,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux",4,4,0.497126436782,0.166666666667(0.827586206897),AB(All)
689,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Deviation",5,5,0.43287037037,0.125(0.740740740741),AB(All)
690,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector",5,16,0,0.0(0.870967741935),GP-DP(All)
691,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
692,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs",5,17,0.553734061931,0.222222222222(0.885245901639),KNN(All)
693,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,18,0.533333333333,0.2(0.866666666667),AB(All)
694,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,29,0.65,0.4(0.9),AB(All)
695,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
696,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,5,0.497126436782,0.166666666667(0.827586206897),AB(All)
697,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,6,0.41731409545,0.117647058824(0.716981132075),AB(All)
698,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
699,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,18,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
700,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",6,18,0.497126436782,0.166666666667(0.827586206897),AB(All)
701,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,19,0.533333333333,0.2(0.866666666667),AB(All)
702,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
703,"Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,31,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
704,"Energy,Spectral Centroid,Spectral Spread",3,3,0.514637904468,0.181818181818(0.847457627119),AB(All)
705,"Energy,Spectral Centroid,Spectral Spread,Chroma Deviation",4,4,0.464285714286,0.142857142857(0.785714285714),AB(All)
706,"Energy,Spectral Centroid,Spectral Spread,Chroma Vector",4,15,0.62249614792,0.363636363636(0.881355932203),GP-DP(All)
707,"Energy,Spectral Centroid,Spectral Spread,Chroma Vector,Chroma Deviation",5,16,0.65,0.4(0.9),GP-DP(All)
708,"Energy,Spectral Centroid,Spectral Spread,MFCCs",4,16,0,0.0(0.888888888889),GP-DP(All)
709,"Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Deviation",5,17,0.669365721997,0.461538461538(0.877192982456),AB(All)
710,"Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Vector",5,28,0.65,0.4(0.9),GP-DP(All)
711,"Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",6,29,0.65,0.4(0.9),GP-DP(All)
712,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff",4,4,0.480431848853,0.153846153846(0.80701754386),AB(All)
713,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Deviation",5,5,0.464285714286,0.142857142857(0.785714285714),AB(All)
714,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Vector",5,16,0.62249614792,0.363636363636(0.881355932203),GP-DP(All)
715,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,17,0.65,0.4(0.9),GP-DP(All)
716,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs",5,17,0,0.0(0.888888888889),GP-DP(All)
717,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",6,18,0.669365721997,0.461538461538(0.877192982456),AB(All)
718,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",6,29,0.65,0.4(0.9),GP-DP(All)
719,"Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.65,0.4(0.9),GP-DP(All)
720,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux",4,4,0,0.0(0.888888888889),GP-DP(All)
721,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Chroma Deviation",5,5,0,0.0(0.888888888889),GP-DP(All)
722,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Chroma Vector",5,16,0.597701149425,0.333333333333(0.862068965517),AB(All)
723,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
724,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs",5,17,0.514637904468,0.181818181818(0.847457627119),AB(All)
725,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",6,18,0.574898785425,0.307692307692(0.842105263158),AB(All)
726,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",6,29,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
727,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,30,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
728,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff",5,5,0.514637904468,0.181818181818(0.847457627119),AB(All)
729,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,6,0.464285714286,0.142857142857(0.785714285714),AB(All)
730,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",6,17,0.553734061931,0.222222222222(0.885245901639),GP-DP(All)
731,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,18,0.574898785425,0.307692307692(0.842105263158),AB(All)
732,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",6,18,0.514637904468,0.181818181818(0.847457627119),AB(All)
733,"Energy,Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,19,0.514637904468,0.181818181818(0.847457627119),AB(All)
